occurrence_id,species_key,scientific_name,common_name,decimal_latitude,decimal_longitude,country,collection_date,depth_m,habitat,threat_level,basis_of_record,data_quality
OCC-003-0024,CREATURE-003,Phyllobates terribilis,Poison Frog,-26.130722,136.138005,Gibraltar,2021-04-14,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0025,CREATURE-003,Phyllobates terribilis,Poison Frog,-18.765951,-151.868490,Brunei Darussalam,2024-12-01,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0026,CREATURE-003,Phyllobates terribilis,Poison Frog,51.2200085,-118.984995,Samoa,2021-07-11,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0027,CREATURE-003,Phyllobates terribilis,Poison Frog,30.332961,14.368194,Malaysia,2024-03-05,0,Rainforest,Extreme,Preserved Specimen,Low
OCC-003-0028,CREATURE-003,Phyllobates terribilis,Poison Frog,31.3342815,90.496338,Cyprus,2025-12-08,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0029,CREATURE-003,Phyllobates terribilis,Poison Frog,-78.3592875,173.745894,Mali,2022-09-19,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0030,CREATURE-003,Phyllobates terribilis,Poison Frog,82.695449,-163.276128,Bahamas,2026-03-15,0,Rainforest,Extreme,Observation,High
OCC-003-0031,CREATURE-003,Phyllobates terribilis,Poison Frog,17.808311,48.853906,Poland,2021-09-30,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0032,CREATURE-003,Phyllobates terribilis,Poison Frog,29.067856,-140.544975,United Arab Emirates,2021-08-11,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0033,CREATURE-003,Phyllobates terribilis,Poison Frog,73.288597,-100.363881,Bahrain,2021-11-02,0,Rainforest,Extreme,Observation,Low
OCC-003-0034,CREATURE-003,Phyllobates terribilis,Poison Frog,77.5889515,159.880479,Myanmar,2023-12-13,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0035,CREATURE-003,Phyllobates terribilis,Poison Frog,-2.708697,24.496488,Nepal,2023-11-11,0,Rainforest,Extreme,Literature,High
OCC-003-0036,CREATURE-003,Phyllobates terribilis,Poison Frog,31.793305,91.415667,Netherlands,2023-05-11,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0037,CREATURE-003,Phyllobates terribilis,Poison Frog,-59.287208,171.496342,Pakistan,2025-08-06,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0038,CREATURE-003,Phyllobates terribilis,Poison Frog,57.9979235,-64.560372,Jersey,2023-06-19,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0039,CREATURE-003,Phyllobates terribilis,Poison Frog,-28.664223,42.164470,Guadeloupe,2025-05-06,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0040,CREATURE-003,Phyllobates terribilis,Poison Frog,17.0333185,43.332742,Saint Lucia,2021-09-06,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0041,CREATURE-003,Phyllobates terribilis,Poison Frog,24.558591,-12.215185,Papua New Guinea,2022-06-25,0,Rainforest,Extreme,Observation,High
OCC-003-0042,CREATURE-003,Phyllobates terribilis,Poison Frog,-49.0263015,74.620634,Bangladesh,2021-08-30,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0043,CREATURE-003,Phyllobates terribilis,Poison Frog,-67.0851785,-129.947472,Jersey,2021-09-09,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0044,CREATURE-003,Phyllobates terribilis,Poison Frog,10.0316285,-110.144798,Moldova,2021-07-04,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0045,CREATURE-003,Phyllobates terribilis,Poison Frog,60.749705,121.551469,Greenland,2024-07-23,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0046,CREATURE-003,Phyllobates terribilis,Poison Frog,20.2756035,9.836522,Tunisia,2024-07-14,0,Rainforest,Extreme,Observation,High
OCC-003-0047,CREATURE-003,Phyllobates terribilis,Poison Frog,23.531247,-152.380099,France,2024-03-17,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0048,CREATURE-003,Phyllobates terribilis,Poison Frog,4.394305,-124.379871,Morocco,2023-09-30,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0049,CREATURE-003,Phyllobates terribilis,Poison Frog,-48.4649355,172.582616,Liberia,2022-04-30,0,Rainforest,Extreme,Literature,High
OCC-003-0050,CREATURE-003,Phyllobates terribilis,Poison Frog,-60.950349,7.966017,Tanzania,2023-12-28,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0051,CREATURE-003,Phyllobates terribilis,Poison Frog,-59.1607085,-30.444829,Montserrat,2022-05-04,0,Rainforest,Extreme,Observation,High
OCC-003-0052,CREATURE-003,Phyllobates terribilis,Poison Frog,25.1889845,121.166165,Seychelles,2025-04-20,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0053,CREATURE-003,Phyllobates terribilis,Poison Frog,74.704822,165.046485,Moldova,2021-05-03,0,Rainforest,Extreme,Observation,High
OCC-003-0054,CREATURE-003,Phyllobates terribilis,Poison Frog,86.585225,-36.415096,Antarctica (the territory South of 60 deg S),2022-02-09,0,Rainforest,Extreme,Observation,Medium
OCC-003-0055,CREATURE-003,Phyllobates terribilis,Poison Frog,-7.057556,2.441975,Guernsey,2021-03-28,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0056,CREATURE-003,Phyllobates terribilis,Poison Frog,-51.546221,124.041322,Palestinian Territory,2023-03-19,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0057,CREATURE-003,Phyllobates terribilis,Poison Frog,-51.915814,159.931632,Antarctica (the territory South of 60 deg S),2021-08-31,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0058,CREATURE-003,Phyllobates terribilis,Poison Frog,52.400362,-64.501414,Honduras,2023-04-23,0,Rainforest,Extreme,Observation,Medium
OCC-003-0059,CREATURE-003,Phyllobates terribilis,Poison Frog,1.508569,-95.491540,Heard Island and McDonald Islands,2022-10-07,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0060,CREATURE-003,Phyllobates terribilis,Poison Frog,-2.924132,124.724469,Nepal,2021-08-19,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0061,CREATURE-003,Phyllobates terribilis,Poison Frog,-75.877926,-96.473674,Cayman Islands,2024-12-24,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0062,CREATURE-003,Phyllobates terribilis,Poison Frog,-76.641984,-136.201252,Faroe Islands,2023-06-04,0,Rainforest,Extreme,Observation,High
OCC-003-0063,CREATURE-003,Phyllobates terribilis,Poison Frog,23.8205985,80.737643,New Caledonia,2023-06-02,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0064,CREATURE-003,Phyllobates terribilis,Poison Frog,-16.6723335,-64.267293,Saudi Arabia,2023-10-09,0,Rainforest,Extreme,Observation,High
OCC-003-0065,CREATURE-003,Phyllobates terribilis,Poison Frog,2.656632,50.808125,Bouvet Island (Bouvetoya),2022-08-16,0,Rainforest,Extreme,Observation,High
OCC-003-0066,CREATURE-003,Phyllobates terribilis,Poison Frog,69.218262,81.258969,Malta,2024-07-17,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0067,CREATURE-003,Phyllobates terribilis,Poison Frog,-77.8083695,-61.610065,Indonesia,2026-02-17,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0068,CREATURE-003,Phyllobates terribilis,Poison Frog,-75.2945795,-175.873027,Costa Rica,2022-09-18,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0069,CREATURE-003,Phyllobates terribilis,Poison Frog,-33.297311,-106.322628,Serbia,2022-06-26,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0070,CREATURE-003,Phyllobates terribilis,Poison Frog,-1.920326,-115.583894,Albania,2023-09-11,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0071,CREATURE-003,Phyllobates terribilis,Poison Frog,25.6030755,-85.674570,Bulgaria,2023-02-09,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0072,CREATURE-003,Phyllobates terribilis,Poison Frog,-28.230126,88.576301,Monaco,2025-05-17,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0073,CREATURE-003,Phyllobates terribilis,Poison Frog,5.0710265,-141.304764,Indonesia,2025-07-08,0,Rainforest,Extreme,Literature,High
OCC-003-0074,CREATURE-003,Phyllobates terribilis,Poison Frog,-78.644573,54.193614,Andorra,2023-07-04,0,Rainforest,Extreme,Observation,Medium
OCC-003-0075,CREATURE-003,Phyllobates terribilis,Poison Frog,-69.098916,-11.926856,Morocco,2023-05-10,0,Rainforest,Extreme,Observation,High
OCC-003-0076,CREATURE-003,Phyllobates terribilis,Poison Frog,18.5614405,163.673441,Israel,2022-08-27,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0077,CREATURE-003,Phyllobates terribilis,Poison Frog,18.725032,-168.802723,Greece,2022-01-25,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0078,CREATURE-003,Phyllobates terribilis,Poison Frog,75.9267365,67.012641,Switzerland,2024-08-27,0,Rainforest,Extreme,Literature,Medium
OCC-003-0079,CREATURE-003,Phyllobates terribilis,Poison Frog,7.1340925,-132.685630,Jordan,2025-06-06,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0080,CREATURE-003,Phyllobates terribilis,Poison Frog,-24.6852315,53.902053,Namibia,2023-03-18,0,Rainforest,Extreme,Literature,Medium
OCC-003-0081,CREATURE-003,Phyllobates terribilis,Poison Frog,-68.8883325,32.475625,Trinidad and Tobago,2022-10-04,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0082,CREATURE-003,Phyllobates terribilis,Poison Frog,1.137403,-61.044407,Grenada,2025-02-07,0,Rainforest,Extreme,Observation,High
OCC-003-0083,CREATURE-003,Phyllobates terribilis,Poison Frog,-69.4970675,94.063627,North Macedonia,2021-10-11,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0084,CREATURE-003,Phyllobates terribilis,Poison Frog,46.889214,-75.898743,United Kingdom,2025-02-02,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0085,CREATURE-003,Phyllobates terribilis,Poison Frog,4.2476165,166.519556,Suriname,2021-12-11,0,Rainforest,Extreme,Observation,High
OCC-003-0086,CREATURE-003,Phyllobates terribilis,Poison Frog,-62.4036195,-101.378358,Equatorial Guinea,2022-03-12,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0087,CREATURE-003,Phyllobates terribilis,Poison Frog,71.7052465,-97.928659,Senegal,2025-01-01,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0088,CREATURE-003,Phyllobates terribilis,Poison Frog,-69.7725095,-84.895400,Zambia,2025-01-26,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0089,CREATURE-003,Phyllobates terribilis,Poison Frog,42.6385295,69.082907,Saudi Arabia,2024-01-10,0,Rainforest,Extreme,Observation,High
OCC-003-0090,CREATURE-003,Phyllobates terribilis,Poison Frog,65.5497805,61.004174,Pitcairn Islands,2025-10-30,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0091,CREATURE-003,Phyllobates terribilis,Poison Frog,61.5296095,165.203611,North Macedonia,2026-02-21,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0092,CREATURE-003,Phyllobates terribilis,Poison Frog,-3.239450,156.734780,Germany,2021-12-17,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0093,CREATURE-003,Phyllobates terribilis,Poison Frog,-71.6695465,71.750090,Kenya,2024-05-13,0,Rainforest,Extreme,Literature,High
OCC-003-0094,CREATURE-003,Phyllobates terribilis,Poison Frog,-16.267850,137.516064,Azerbaijan,2022-12-19,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0095,CREATURE-003,Phyllobates terribilis,Poison Frog,-70.0845965,-13.351055,Kyrgyz Republic,2023-06-20,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0096,CREATURE-003,Phyllobates terribilis,Poison Frog,-74.728693,17.964490,Switzerland,2022-08-23,0,Rainforest,Extreme,Preserved Specimen,Low
OCC-003-0097,CREATURE-003,Phyllobates terribilis,Poison Frog,83.051337,-131.522433,Nicaragua,2024-03-06,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0098,CREATURE-003,Phyllobates terribilis,Poison Frog,13.2087295,68.416429,Mozambique,2023-12-24,0,Rainforest,Extreme,Preserved Specimen,Low
OCC-003-0099,CREATURE-003,Phyllobates terribilis,Poison Frog,-78.9880495,61.448941,United States of America,2025-04-04,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0100,CREATURE-003,Phyllobates terribilis,Poison Frog,84.9762855,-78.939706,Gibraltar,2024-03-26,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0101,CREATURE-003,Phyllobates terribilis,Poison Frog,44.584761,-99.007079,Bahamas,2023-06-18,0,Rainforest,Extreme,Preserved Specimen,Medium
OCC-003-0102,CREATURE-003,Phyllobates terribilis,Poison Frog,2.190875,-134.726144,Madagascar,2024-06-09,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0103,CREATURE-003,Phyllobates terribilis,Poison Frog,-79.492865,-46.993602,Russian Federation,2023-05-25,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0104,CREATURE-003,Phyllobates terribilis,Poison Frog,27.956389,101.357163,Mali,2024-04-04,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0105,CREATURE-003,Phyllobates terribilis,Poison Frog,7.683114,20.173383,United States Virgin Islands,2022-08-15,0,Rainforest,Extreme,Observation,High
OCC-003-0106,CREATURE-003,Phyllobates terribilis,Poison Frog,19.7281985,1.659478,Philippines,2024-03-13,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0107,CREATURE-003,Phyllobates terribilis,Poison Frog,79.3523255,167.519416,Grenada,2021-07-15,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0108,CREATURE-003,Phyllobates terribilis,Poison Frog,-64.631254,119.554219,Philippines,2023-02-21,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0109,CREATURE-003,Phyllobates terribilis,Poison Frog,-22.3553965,172.490156,United States of America,2024-03-22,0,Rainforest,Extreme,Observation,Medium
OCC-003-0110,CREATURE-003,Phyllobates terribilis,Poison Frog,-49.6344675,-1.027617,Belgium,2024-02-14,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0111,CREATURE-003,Phyllobates terribilis,Poison Frog,-52.0356085,7.808605,Georgia,2026-01-17,0,Rainforest,Extreme,Observation,High
OCC-003-0112,CREATURE-003,Phyllobates terribilis,Poison Frog,87.7405535,30.430840,Bulgaria,2024-03-08,0,Rainforest,Extreme,Preserved Specimen,High
OCC-003-0113,CREATURE-003,Phyllobates terribilis,Poison Frog,-67.258413,-13.794491,Monaco,2023-02-03,0,Rainforest,Extreme,Observation,High
OCC-004-0000,CREATURE-004,Bugula neritina,Bryozoan,-1.825247,-111.391248,Paraguay,2024-09-21,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0001,CREATURE-004,Bugula neritina,Bryozoan,51.3026365,-129.827821,Oman,2024-07-23,0,Marine Docks,Low,Observation,High
OCC-004-0002,CREATURE-004,Bugula neritina,Bryozoan,46.496339,14.254981,Andorra,2023-01-08,0,Marine Docks,Low,Observation,High
OCC-004-0003,CREATURE-004,Bugula neritina,Bryozoan,-41.6110415,-65.006190,Guam,2025-12-12,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0004,CREATURE-004,Bugula neritina,Bryozoan,40.5323565,-76.917975,Czech Republic,2026-03-17,0,Marine Docks,Low,Observation,Medium
OCC-004-0005,CREATURE-004,Bugula neritina,Bryozoan,-48.4072205,-138.572310,French Polynesia,2025-06-06,0,Marine Docks,Low,Observation,High
OCC-004-0006,CREATURE-004,Bugula neritina,Bryozoan,-62.8502335,92.563839,Sierra Leone,2023-11-28,0,Marine Docks,Low,Observation,High
OCC-004-0007,CREATURE-004,Bugula neritina,Bryozoan,51.339759,-159.734472,Panama,2022-11-22,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0008,CREATURE-004,Bugula neritina,Bryozoan,75.9015595,-109.643581,Nepal,2023-02-03,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0009,CREATURE-004,Bugula neritina,Bryozoan,-46.447096,-82.909064,Switzerland,2024-09-02,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0010,CREATURE-004,Bugula neritina,Bryozoan,77.7024955,-91.126838,Saint Helena,2023-05-25,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0011,CREATURE-004,Bugula neritina,Bryozoan,20.289019,15.581757,Philippines,2024-10-21,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0012,CREATURE-004,Bugula neritina,Bryozoan,29.2386825,147.810920,Finland,2024-12-20,0,Marine Docks,Low,Observation,High
OCC-004-0013,CREATURE-004,Bugula neritina,Bryozoan,30.5081825,-54.370626,Martinique,2022-05-27,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0014,CREATURE-004,Bugula neritina,Bryozoan,35.900416,-75.838358,Heard Island and McDonald Islands,2024-08-07,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0015,CREATURE-004,Bugula neritina,Bryozoan,63.1207895,56.543931,Kyrgyz Republic,2025-01-20,0,Marine Docks,Low,Observation,High
OCC-004-0016,CREATURE-004,Bugula neritina,Bryozoan,12.5081015,89.995974,Marshall Islands,2023-04-20,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0017,CREATURE-004,Bugula neritina,Bryozoan,-46.4978405,-72.788097,Spain,2024-03-25,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0018,CREATURE-004,Bugula neritina,Bryozoan,-22.890273,-151.986183,Norway,2023-08-12,0,Marine Docks,Low,Observation,High
OCC-004-0019,CREATURE-004,Bugula neritina,Bryozoan,9.646490,117.716795,Vietnam,2021-09-20,0,Marine Docks,Low,Observation,High
OCC-004-0020,CREATURE-004,Bugula neritina,Bryozoan,48.488371,-113.064132,Finland,2021-08-17,0,Marine Docks,Low,Observation,Medium
OCC-004-0021,CREATURE-004,Bugula neritina,Bryozoan,-46.9664845,-33.546287,Korea,2025-09-25,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0022,CREATURE-004,Bugula neritina,Bryozoan,-50.4463975,54.866294,Bermuda,2025-12-10,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0023,CREATURE-004,Bugula neritina,Bryozoan,-30.3971265,62.197494,Turks and Caicos Islands,2022-12-15,0,Marine Docks,Low,Observation,High
OCC-004-0024,CREATURE-004,Bugula neritina,Bryozoan,-82.840775,42.746083,Austria,2023-03-11,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0025,CREATURE-004,Bugula neritina,Bryozoan,10.384523,-53.417612,Hungary,2026-03-07,0,Marine Docks,Low,Literature,High
OCC-004-0026,CREATURE-004,Bugula neritina,Bryozoan,10.6398545,-59.451670,Antarctica (the territory South of 60 deg S),2022-10-20,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0027,CREATURE-004,Bugula neritina,Bryozoan,-63.4025765,168.944985,Grenada,2025-03-01,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0028,CREATURE-004,Bugula neritina,Bryozoan,-53.0633905,-159.436129,France,2025-10-18,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0029,CREATURE-004,Bugula neritina,Bryozoan,36.8236545,-105.486242,Senegal,2024-09-26,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0030,CREATURE-004,Bugula neritina,Bryozoan,30.4205415,150.362580,Albania,2025-09-27,0,Marine Docks,Low,Observation,Medium
OCC-004-0031,CREATURE-004,Bugula neritina,Bryozoan,-84.898683,-42.601888,Cuba,2025-05-20,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0032,CREATURE-004,Bugula neritina,Bryozoan,57.318516,146.890014,Marshall Islands,2023-04-29,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0033,CREATURE-004,Bugula neritina,Bryozoan,-12.6633215,-52.417873,Gabon,2021-10-25,0,Marine Docks,Low,Observation,High
OCC-004-0034,CREATURE-004,Bugula neritina,Bryozoan,-25.9943835,45.392121,Northern Mariana Islands,2025-03-06,0,Marine Docks,Low,Observation,High
OCC-004-0035,CREATURE-004,Bugula neritina,Bryozoan,32.705503,-146.280666,Bouvet Island (Bouvetoya),2025-05-23,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0036,CREATURE-004,Bugula neritina,Bryozoan,44.171884,140.371833,Mauritania,2021-04-16,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0037,CREATURE-004,Bugula neritina,Bryozoan,48.345119,128.726255,Dominican Republic,2024-10-19,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0038,CREATURE-004,Bugula neritina,Bryozoan,-11.8122715,50.445876,Afghanistan,2024-04-13,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0039,CREATURE-004,Bugula neritina,Bryozoan,-25.4240285,126.372750,Israel,2022-02-22,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0040,CREATURE-004,Bugula neritina,Bryozoan,89.3725725,-134.036359,Malta,2026-01-30,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0041,CREATURE-004,Bugula neritina,Bryozoan,-71.8324705,102.426012,Mayotte,2023-09-29,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0042,CREATURE-004,Bugula neritina,Bryozoan,46.263901,117.508067,Angola,2023-02-28,0,Marine Docks,Low,Observation,High
OCC-004-0043,CREATURE-004,Bugula neritina,Bryozoan,36.200925,-156.627633,North Macedonia,2023-02-21,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0044,CREATURE-004,Bugula neritina,Bryozoan,10.207597,-43.822554,San Marino,2021-04-15,0,Marine Docks,Low,Observation,Medium
OCC-004-0045,CREATURE-004,Bugula neritina,Bryozoan,-71.864620,5.114431,Dominican Republic,2024-11-15,0,Marine Docks,Low,Observation,High
OCC-004-0046,CREATURE-004,Bugula neritina,Bryozoan,78.6464445,-124.345885,Sierra Leone,2024-02-13,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0047,CREATURE-004,Bugula neritina,Bryozoan,-0.740216,-108.376269,Aruba,2022-12-20,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0048,CREATURE-004,Bugula neritina,Bryozoan,0.8780875,165.098270,China,2025-05-12,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0049,CREATURE-004,Bugula neritina,Bryozoan,34.7212585,76.909467,Norfolk Island,2022-02-13,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0050,CREATURE-004,Bugula neritina,Bryozoan,-53.8007855,-146.123158,Saint Barthelemy,2025-02-02,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0051,CREATURE-004,Bugula neritina,Bryozoan,32.857426,-160.144478,French Polynesia,2022-03-20,0,Marine Docks,Low,Observation,High
OCC-004-0052,CREATURE-004,Bugula neritina,Bryozoan,-36.455225,-157.501919,Germany,2025-11-16,0,Marine Docks,Low,Observation,High
OCC-004-0053,CREATURE-004,Bugula neritina,Bryozoan,48.347228,33.794911,Suriname,2023-12-04,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0054,CREATURE-004,Bugula neritina,Bryozoan,-22.0016035,-160.339376,Sao Tome and Principe,2024-06-10,0,Marine Docks,Low,Observation,High
OCC-004-0055,CREATURE-004,Bugula neritina,Bryozoan,-13.1976915,11.649051,Tokelau,2025-02-10,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0056,CREATURE-004,Bugula neritina,Bryozoan,86.0215485,-1.799291,Faroe Islands,2021-10-30,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0057,CREATURE-004,Bugula neritina,Bryozoan,8.789394,54.586485,Tuvalu,2023-03-17,0,Marine Docks,Low,Literature,High
OCC-004-0058,CREATURE-004,Bugula neritina,Bryozoan,28.0409035,27.578330,Guadeloupe,2026-01-28,0,Marine Docks,Low,Literature,High
OCC-004-0059,CREATURE-004,Bugula neritina,Bryozoan,43.1985395,87.105836,Heard Island and McDonald Islands,2025-10-30,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0060,CREATURE-004,Bugula neritina,Bryozoan,49.392050,-36.805419,Spain,2021-08-14,0,Marine Docks,Low,Observation,Medium
OCC-004-0061,CREATURE-004,Bugula neritina,Bryozoan,23.9507605,-137.626388,Jersey,2024-03-21,0,Marine Docks,Low,Observation,High
OCC-004-0062,CREATURE-004,Bugula neritina,Bryozoan,-41.559082,112.849337,French Polynesia,2022-10-24,0,Marine Docks,Low,Observation,Medium
OCC-004-0063,CREATURE-004,Bugula neritina,Bryozoan,-68.506665,-3.949342,Panama,2022-09-08,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0064,CREATURE-004,Bugula neritina,Bryozoan,29.6996005,143.530023,Saint Barthelemy,2023-05-04,0,Marine Docks,Low,Preserved Specimen,Low
OCC-004-0065,CREATURE-004,Bugula neritina,Bryozoan,29.160749,8.735351,Kiribati,2021-06-02,0,Marine Docks,Low,Literature,High
OCC-004-0066,CREATURE-004,Bugula neritina,Bryozoan,4.639419,150.095874,Jordan,2022-07-31,0,Marine Docks,Low,Observation,Medium
OCC-004-0067,CREATURE-004,Bugula neritina,Bryozoan,-74.603061,-139.712581,Paraguay,2024-05-24,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0068,CREATURE-004,Bugula neritina,Bryozoan,7.5255895,95.460958,Spain,2024-12-16,0,Marine Docks,Low,Literature,High
OCC-004-0069,CREATURE-004,Bugula neritina,Bryozoan,-47.0538915,-163.281506,Cambodia,2025-06-14,0,Marine Docks,Low,Observation,High
OCC-004-0070,CREATURE-004,Bugula neritina,Bryozoan,27.621122,-161.317446,Brunei Darussalam,2021-07-17,0,Marine Docks,Low,Literature,Low
OCC-004-0071,CREATURE-004,Bugula neritina,Bryozoan,83.1845915,16.671100,Guyana,2023-02-14,0,Marine Docks,Low,Literature,High
OCC-004-0072,CREATURE-004,Bugula neritina,Bryozoan,62.2685755,-162.613264,Netherlands,2021-12-22,0,Marine Docks,Low,Observation,Medium
OCC-004-0073,CREATURE-004,Bugula neritina,Bryozoan,30.775169,19.160055,Holy See (Vatican City State),2023-06-06,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0074,CREATURE-004,Bugula neritina,Bryozoan,-69.361225,128.121909,Burundi,2023-11-09,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0075,CREATURE-004,Bugula neritina,Bryozoan,16.846451,-11.215602,Pakistan,2022-08-08,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0076,CREATURE-004,Bugula neritina,Bryozoan,-59.546369,-166.087883,Saint Pierre and Miquelon,2022-02-19,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0077,CREATURE-004,Bugula neritina,Bryozoan,48.981188,27.762265,United States Minor Outlying Islands,2024-01-07,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0078,CREATURE-004,Bugula neritina,Bryozoan,-19.729860,-40.257996,Romania,2023-06-10,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0079,CREATURE-004,Bugula neritina,Bryozoan,74.249531,-26.682083,Puerto Rico,2025-10-16,0,Marine Docks,Low,Preserved Specimen,Medium
OCC-004-0080,CREATURE-004,Bugula neritina,Bryozoan,41.855548,-72.530072,British Virgin Islands,2021-11-19,0,Marine Docks,Low,Preserved Specimen,High
